user_id,article_1,article_2,article_3,article_4,article_5
243571,96210,336254,234267,124177,123909
204190,124177,123909,160132,234698,123757
234457,96210,336254,123909,336220,183176
225794,96210,123909,336220,183176,234698
239573,96210,336254,123909,336220,183176
229813,96210,336254,124177,123909,336220
214333,96210,336254,123909,336220,183176
220721,96210,123909,336220,183176,234698
212553,96210,123909,336220,183176,234698
211121,96210,336254,234267,124177,123909
224851,96210,123909,336220,183176,234698
214991,96210,123909,336220,183176,234698
212689,96210,336254,123909,336220,183176
240568,96210,336254,123909,336220,124350
208843,96210,123909,336220,234698,289090
247840,96210,336254,123909,336220,183176
212106,96210,336254,234267,124177,123909
227970,96210,234267,124177,123909,336220
201975,123909,336220,124350,160132,123289
222092,96210,123909,336220,183176,234698
226982,96210,234267,124177,123909,336220
236060,96210,336254,124177,123909,336220
214165,96210,336254,234267,124177,123909
203119,336254,234267,124177,123909,336220
228323,96210,336254,234267,124177,123909
211959,96210,124177,123909,336220,160132
249291,96210,336254,234267,123909,336220
220676,96210,234267,123909,183176,234698
209213,96210,123290,124177,123909,336220
216208,96210,336254,234267,123909,336220
239221,96210,336254,234267,234698,289003
239131,96210,336254,234267,123909,336220
227680,96210,123909,336220,183176,234698
226703,96210,123909,336220,183176,234698
230424,96210,336254,123909,336220,183176
244587,96210,336254,123909,336220,183176
200406,96210,336254,234267,123909,336220
205148,96210,123909,183176,234698,289090
234214,96210,336254,183176,205845,234698
234164,96210,123290,124177,123909,336220
215598,96210,234267,124177,123909,336220
246414,96210,336254,123909,336220,183176
228191,96210,234267,124177,123909,336220
225089,96210,124177,123909,336220,160132
236783,96210,123290,124177,123909,336220
224223,96210,336254,234267,123909,336220
248671,336254,234267,123909,336220,183176
209006,96210,336254,234267,123909,336220
200962,96210,336254,123909,336220,160132
231357,96210,336254,234267,183176,234698
217404,124177,123909,124350,160132,123289
212345,96210,336254,234267,123909,336220
229391,96210,336254,234267,124177,123909
205391,96210,336254,234267,124177,123909
239141,96210,123909,336220,183176,234698
232480,96210,124177,123909,336220,124350
235603,96210,336254,123909,336220,207981
203753,96210,336254,234267,123909,336220
237223,96210,336254,123909,336220,183176
207129,96210,123909,336220,183176,234698
202118,96210,336254,234267,124177,123909
204877,96210,124177,123909,336220,183176
247401,96210,336254,123909,336220,160132
238893,96210,336254,234267,123909,336220
226719,96210,336254,234267,124177,123909
211497,96210,234267,124177,123909,336220
225624,96210,336254,123290,124177,123909
216782,96210,336254,123909,336220,183176
238876,96210,124177,123909,336220,124350
218003,123909,183176,336223,209236,64329
243687,96210,336254,123909,336220,183176
212119,96210,336254,123290,234267,124177
241277,96210,336254,123909,336220,183176
228491,96210,124177,123909,336220,160132
228790,96210,336254,123909,336220,183176
216081,96210,336254,124177,123909,336220
209869,96210,336254,234267,124177,123909
232612,96210,336254,234267,124177,123909
207199,96210,336254,234267,123909,336220
212431,96210,336254,234267,124177,123909
203442,96210,336254,123909,336220,183176
238032,123909,183176,336223,209236,64329
212448,96210,336254,234267,124177,123909
247905,96210,123909,336220,160132,183176
243513,123909,160132,183176,123289,234698
202844,96210,336254,234267,123909,336220
201553,96210,124177,123909,336220,160132
224828,96210,336254,234267,124177,123909
235970,96210,124177,123909,336220,124350
200175,96210,124177,123909,336220,160132
222358,96210,336254,234267,124177,123909
219275,96210,336254,123909,336220,183176
242975,96210,336254,123909,336220,124350
210676,96210,336254,234267,124177,123909
230403,96210,336254,123909,336220,183176
221182,96210,234267,124177,123909,336220
236278,96210,336254,123909,336220,183176
210699,96210,336254,123909,336220,183176
220325,96210,336254,123909,336220,160132
242508,96210,234267,124177,123909,336220
220742,96210,336254,234267,123909,336220
206293,96210,336254,234267,123909,336220
207916,96210,336254,234267,124177,123909
246381,96210,336254,234267,123909,336220
203097,96210,336254,234267,124177,123909
214070,96210,336254,234267,123909,336220
221121,124350,123289,124228,123757,124749
215641,96210,336254,234267,123909,336220
216788,96210,336254,123909,336220,183176
240336,96210,336254,123909,336220,183176
232738,96210,336254,234267,123909,336220
214586,124177,183176,123289,233688,336223
242374,123909,234698,209236,202459,207603
240804,96210,336254,123909,336220,160132
223644,96210,124177,123909,336220,124350
238343,96210,336254,234267,123909,336220
219677,96210,336254,123909,336220,183176
239863,96210,336254,234267,123909,336220
240959,96210,336254,234267,123909,336220
243835,96210,336254,123909,336220,183176
214012,96210,289003,124749,288500,331116
243822,336254,234267,123909,336220,183176
240445,96210,336254,123909,336220,183176
205718,96210,336254,234267,124177,123909
229249,183176,234698,336223,162655,160974
244108,96210,234267,124177,123909,336220
200555,96210,336254,123909,336220,183176
238338,96210,123909,336220,183176,234698
231620,96210,123909,336220,183176,123289
228764,336254,123909,183176,124228,289003
231505,96210,336254,123909,336220,183176
214651,96210,234267,124177,123909,336220
201794,96210,123909,183176,234698,156658
207117,96210,123909,336220,124350,183176
202953,96210,336254,234267,123909,336220
220076,96210,336254,234267,123909,336220
213895,96210,124177,123909,336220,160132
231869,96210,336254,123909,336220,236673
223594,96210,336254,124177,123909,336220
206871,123368,96210,336254,123290,234267
231108,96210,336254,123909,336220,183176
221222,96210,336254,234267,124177,123909
218651,96210,336254,234267,124177,123909
208272,96210,124177,123909,183176,123289
208528,96210,123909,203153,234698,233688
208865,96210,124177,123909,233688,289090
210030,96210,234267,123909,336220,183176
201939,96210,336254,124177,123909,336220
246965,96210,336254,123909,336220,183176
249070,96210,123909,336220,160132,183176
212545,96210,234267,123909,336220,124350
205348,96210,336254,123909,336220,183176
237229,96210,124177,123909,336220,160132
209627,96210,336254,234267,123909,336220
205878,96210,123909,336220,183176,234698
210786,96210,336254,123909,336220,183176
242284,123909,183176,234698,336223,64329
230746,96210,336254,234267,123909,336220
213824,96210,336254,123909,336220,183176
224706,96210,123290,234267,124177,123909
235178,96210,336254,234267,123909,336220
221927,96210,123909,183176,234698,336223
228575,96210,123909,336220,183176,234698
247935,96210,336254,123909,336220,183176
240048,96210,124177,183176,234698,233688
202317,96210,124353,234267,124177,123909
240423,96210,336254,123909,336220,183176
233803,96210,336254,234267,123909,336220
221764,96210,336254,234267,124177,123909
249539,96210,124177,123909,336220,160132
209473,96210,234267,123909,336220,183176
249381,123909,124350,123289,234698,124228
207686,96210,336254,234267,123909,336220
240291,276970,336362,127123,337417,257291
235734,96210,336254,234267,123909,336220
234977,96210,336254,123909,336220,183176
241698,96210,123909,183176,233688,336223
240472,96210,336254,234267,123909,336220
222608,96210,336254,123909,336220,336806
235275,96210,124177,123909,336220,124350
206343,96210,336254,234267,123909,336220
223907,96210,336254,123909,336220,183176
213004,96210,336254,234267,183176,205845
225899,96210,336254,234267,123909,336220
215222,96210,123290,124177,123909,336220
200486,96210,336254,234267,124177,123909
200100,96210,234267,123909,336220,183176
218733,96210,336254,234267,123909,336220
241219,96210,123909,336220,160132,183176
246428,96210,123909,336220,160132,183176
248867,123909,183176,123289,234698,161801
211292,96210,124177,123909,336220,160132
202383,96210,336254,123909,336220,183176
240937,96210,336254,234267,123909,336220
214351,96210,123909,336220,183176,234698
200479,123368,96210,123290,123909,336220
230147,96210,124177,123909,336220,183176
234778,96210,336254,234267,123909,336220
204217,96210,336254,234267,123909,336220
232587,96210,336254,234267,124177,123909
244656,96210,123290,234267,124177,123909
224079,96210,124177,123909,336220,124350
229195,96210,336254,123909,336220,183176
200129,96210,336254,123290,124353,124177
225180,96210,124177,123909,336220,124350
227747,96210,234267,123909,336220,183176
231421,96210,336254,234267,124177,123909
208514,234267,124177,123909,183176,123289
229291,96210,336254,123909,336220,183176
213242,96210,336254,234267,124177,123909
244313,96210,234267,123909,336220,183176
213652,96210,124177,123909,336220,183176
249696,96210,336254,123909,336220,183176
214751,96210,336254,123909,336220,183176
222880,96210,336254,123909,336220,183176
212813,96210,336254,234267,124177,123909
231876,96210,336254,234267,124177,123909
229108,96210,336254,123909,336220,183176
210042,96210,336254,234267,124177,123909
210561,96210,124177,123909,336220,124350
230446,123909,160132,123289,124228,123757
224759,96210,336254,234267,123909,336220
221373,96210,336254,234267,124177,123909
232769,96210,336254,234267,123909,336220
239936,96210,124177,123909,336220,160132
200231,96210,124177,123909,336220,124350
208318,96210,234267,124177,123909,336220
212906,96210,124177,123909,336220,124350
245853,96210,336254,123909,336220,183176
205370,96210,124177,123909,336220,160132
248433,96210,336254,234267,123909,336220
217831,96210,336254,124177,123909,336220
233178,96210,123290,124353,234267,124177
242538,96210,336254,123909,336220,160132
242745,96210,123909,336220,236673,183176
205342,96210,234267,124177,123909,336220
238487,234267,123909,183176,234698,336223
224053,96210,124177,123909,336220,183176
247726,287825,36530,284518,184535,285628
229138,96210,336254,123909,336220,183176
205501,96210,124177,123909,336220,124350
231847,96210,234267,124177,123909,336220
249560,96210,336254,234267,123909,336220
240293,96210,336254,124177,123909,336220
244673,123909,234698,124228,289003,336223
234973,96210,336254,234267,123909,336220
200286,96210,336254,124177,123909,336220
204546,96210,336254,234267,124177,123909
222445,96210,336254,123909,336220,183176
213349,96210,123290,234267,124177,123909
231799,123909,336220,234698,277491,336223
249915,96210,336254,123909,336220,236673
239241,96210,336254,234267,123909,336220
203236,96210,336254,234267,124177,123909
224904,96210,124177,123909,336220,124350
210989,96210,123909,183176,234698,233688
232698,96210,336254,123909,336220,124350
242622,96210,124177,123909,336220,160132
208929,96210,336254,234267,124177,123909
224286,96210,234267,123909,336220,183176
245740,96210,123290,124177,123909,336220
247578,96210,123290,124177,123909,336220
246099,96210,336254,234267,123909,336220
237799,96210,124177,123909,336220,160132
241517,96210,123909,336220,183176,123289
228059,96210,336254,123909,336220,183176
244980,96210,123909,336220,160132,183176
246679,96210,336254,123909,124350,183176
239287,123909,124350,183176,123289,234698
229579,96210,336254,123909,336220,183176
214480,96210,123290,124177,123909,336220
222432,96210,336254,234267,123909,336220
214448,96210,336254,123909,336220,183176
207715,96210,123909,336220,236673,183176
205563,96210,336254,234267,123909,336220
223738,96210,123909,336220,183176,234698
204978,96210,336254,234267,124177,123909
224363,96210,336254,123909,336220,207981
233682,96210,124353,234267,124177,123909
231603,96210,336254,234267,123909,336220
209693,96210,336254,234267,123909,336220
208969,96210,336254,234267,124177,123909
208141,96210,234267,124177,123909,336220
205241,96210,336254,234267,124177,123909
226403,96210,336254,234267,124177,123909
238486,96210,234267,123909,336220,183176
220305,96210,336254,234267,123909,336220
226926,96210,336254,234267,123909,336220
223674,336254,234267,124177,123909,336220
210964,96210,336254,234267,123909,336220
218934,96210,336254,234267,123909,336220
238106,96210,124177,123909,336220,124350
210200,96210,336254,123909,183176,234698
216340,96210,124353,234267,124177,123909
